Name,Guild,Ally Code,Account TZ per swgoh (player reset time zone),GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Leia Organa,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer
"Krooked",[BRG]DropItLikeIt'sHoth,115786486,-6,9233560,5508764,3724796,147,66,107,541,3113349,2360921,210,19,752,3,274,95,164,186,200,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1
"Seasu Gohay",[BRG]DropItLikeIt'sHoth,241156488,-8,9076041,5396018,3680023,146,55,325,483,3052524,2339731,212,19,616,4,297,62,142,174,191,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"Timarius",[BRG]DropItLikeIt'sHoth,238999213,-5,9471769,5538742,3933027,140,104,269,441,3196159,2333264,238,19,599,4,289,72,118,180,195,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"TrippyWolverine",[BRG]DropItLikeIt'sHoth,622373122,-4,7062203,4324398,2737805,157,316,159,556,2726580,1597818,152,16,586,3,222,89,123,153,159,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0
"Cedaric",[BRG]DropItLikeIt'sHoth,977916599,-7,9056688,5465344,3591344,152,-9,180,522,3005227,2459441,241,10,741,6,276,103,155,170,195,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"Guihori",[BRG]DropItLikeIt'sHoth,639674374,-8,9229434,5237822,3991612,131,-80,421,500,2787875,2449947,224,30,710,4,266,94,137,183,193,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1
"Icyshadowz26",[BRG]DropItLikeIt'sHoth,767521765,-4,9162383,5573269,3589114,155,-19,306,539,3049393,2521226,220,26,775,7,274,108,155,184,199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"Gauch",[BRG]DropItLikeIt'sHoth,535656376,-3,8736709,5200263,3536446,147,20,198,431,2881950,2288153,194,16,571,5,285,79,116,147,179,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"Nomad",[BRG]DropItLikeIt'sHoth,742228988,-7,10050412,6252502,3797910,164,-66,241,608,3344367,2898565,270,21,1030,8,307,163,196,210,220,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PapaBear",[BRG]DropItLikeIt'sHoth,831926647,-5,6892643,4295879,2596764,165,40,148,515,2408198,1874636,107,0,511,2,232,77,113,140,168,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
"Dannyslr",[BRG]DropItLikeIt'sHoth,172647166,0,7389421,4234604,3154817,134,-60,164,526,2275367,1958786,171,13,599,4,233,78,130,139,145,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"Shazam",[BRG]DropItLikeIt'sHoth,757947698,-8,7632318,4282522,3349796,127,-176,314,369,2172277,2100515,165,5,450,4,270,60,86,106,124,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1
"0duin",[BRG]DropItLikeIt'sHoth,968657684,12,8239711,4722326,3517385,134,59,186,486,2676643,2045007,185,16,573,4,282,78,116,170,176,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"Gpa luis",[BRG]DropItLikeIt'sHoth,544653239,-6,9488143,5381904,4106239,131,-70,506,518,2878269,2502959,222,28,776,6,279,97,154,183,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"Tiberius",[BRG]DropItLikeIt'sHoth,161338733,-6,8383017,4791328,3591689,133,83,105,434,2743182,2044053,173,22,560,5,262,80,119,133,146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"Adronium",[BRG]DropItLikeIt'sHoth,532573462,-11,6452358,3920225,2532133,154,-127,307,404,2040900,1878649,140,21,430,2,221,64,81,94,119,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0
"Kya Skyff",[BRG]DropItLikeIt'sHoth,664861787,-5,5684460,3420297,2264163,151,-48,40,286,1833554,1560336,97,10,175,1,227,16,49,79,127,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"Oichtmüna",[BRG]DropItLikeIt'sHoth,669558336,2,8365725,5086862,3278863,155,-41,86,499,2754304,2327730,223,24,559,4,261,81,141,165,174,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"vilanox",[BRG]DropItLikeIt'sHoth,413347812,-4,8414340,4936224,3478116,141,8,62,488,2734535,2197839,178,8,556,3,272,59,122,178,190,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"Johny favourite",[BRG]DropItLikeIt'sHoth,569375498,0,9016629,5393892,3622737,148,6,268,507,2970550,2393228,191,18,693,6,284,106,134,185,199,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"Nomagio",[BRG]DropItLikeIt'sHoth,833418168,0,9722136,5806235,3915901,148,20,158,485,3221212,2557627,209,26,752,7,304,111,141,181,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"CóuntCrush18",[BRG]DropItLikeIt'sHoth,277934547,-5,7007009,4184698,2822311,148,60,70,480,2371873,1809203,157,9,499,3,223,74,105,132,143,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"Nerve Gas",[BRG]DropItLikeIt'sHoth,787571874,-6,10451843,6377885,4073958,156,117,190,555,3691161,2656564,289,30,868,7,313,112,190,217,238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"kvh",[BRG]DropItLikeIt'sHoth,529261219,0,7179703,3900520,3279183,118,-127,214,429,2028821,1867043,138,11,451,3,257,68,89,129,134,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"Gorgonzoloff",[BRG]DropItLikeIt'sHoth,958541997,-6,9728272,5855891,3872381,151,37,232,570,3282902,2563308,235,12,882,4,296,108,180,199,209,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
"the9fan",[BRG]DropItLikeIt'sHoth,962662419,-6,7024408,4305069,2719339,158,75,59,324,2452886,1844176,151,14,303,2,227,38,64,103,129,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1
"Giran Kenorftp",[BRG]DropItLikeIt'sHoth,676797621,-6,8149448,5041921,3107527,162,35,252,435,2823693,2208388,218,25,533,4,237,75,102,146,166,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
"Chilisack",[BRG]DropItLikeIt'sHoth,767932588,2,7006475,3862503,3143972,122,76,231,452,2206034,1655793,115,15,466,3,240,66,95,129,144,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1
"IceStoy LLtE",[BRG]DropItLikeIt'sHoth,723358523,6,2603350,1481353,1121997,132,173,5,370,881717,599636,13,0,142,0,80,28,28,40,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ChadwickVaderIII",[BRG]DropItLikeIt'sHoth,992962268,-8,7112008,4380993,2731015,160,260,89,304,2698184,1676793,135,18,253,1,239,30,50,116,143,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
"HandSolo",[BRG]DropItLikeIt'sHoth,178539855,2,8342446,4992532,3349914,149,-85,348,544,2651467,2341065,204,15,618,4,260,80,149,182,191,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"Alderan Duran",[BRG]DropItLikeIt'sHoth,732523122,-7,7675313,4678248,2997065,156,203,83,368,2815249,1857229,176,15,363,1,247,46,78,132,160,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0
"Jefe",[BRG]DropItLikeIt'sHoth,843154652,1,9330825,5499329,3831496,143,-38,324,468,2980121,2510642,215,21,689,6,284,101,130,169,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"popo",[BRG]DropItLikeIt'sHoth,724664337,-6,8932066,5533488,3398578,162,77,183,541,3148325,2361727,197,5,822,6,270,113,152,167,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"mccoy309",[BRG]DropItLikeIt'sHoth,567864355,-11,7553915,4506723,3047192,147,-48,228,595,2434298,2072425,155,12,750,6,247,109,145,155,157,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"Enragedwookie",[BRG]DropItLikeIt'sHoth,424652333,10,6758120,4073422,2684698,151,95,125,556,2344886,1727860,129,9,602,4,227,90,122,134,139,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
"DarthTalon",[BRG]DropItLikeIt'sHoth,387869794,1,8176420,4958217,3218203,154,140,198,482,2891566,2032316,206,8,537,6,269,72,113,174,186,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
"beatis",[BRG]DropItLikeIt'sHoth,245435316,-8,8116901,4710223,3406678,138,19,184,515,2623833,2085714,191,9,573,4,257,83,149,155,159,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"Sherveen",BRG Korpisoturit,718216188,2,8110483,4734438,3376045,140,46,128,480,2666619,2063163,157,4,515,5,301,79,130,157,171,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"ianos23",BRG Korpisoturit,418954325,3,8993495,5244205,3749290,139,-120,283,520,2737754,2501795,218,15,782,5,296,104,126,186,186,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"Hirmujorma",BRG Korpisoturit,547185489,3,9464461,5657345,3807116,148,-107,275,553,2970897,2681813,242,20,899,7,304,141,164,180,192,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"Kris",BRG Korpisoturit,556665669,3,8880933,5334610,3546323,150,-78,305,481,2834807,2486128,205,21,713,6,301,100,129,156,179,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
"Petey Hawk",BRG Korpisoturit,856855189,3,10571710,6499696,4072014,159,103,440,587,3738329,2728964,272,27,1058,8,291,137,189,220,228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Strixi",BRG Korpisoturit,355682822,3,10144063,5939605,4204458,141,-77,492,490,3161930,2771045,246,31,845,5,313,125,146,183,207,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
"Santanyko",BRG Korpisoturit,684593215,2,5635286,3465995,2169291,159,156,62,361,2043684,1413935,121,2,234,1,215,25,58,99,119,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
"Craklok",BRG Korpisoturit,654389853,11,8861595,5371085,3490510,153,-41,169,447,2908671,2457758,220,17,599,5,310,80,111,166,198,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
"Oudi",BRG Korpisoturit,257916924,2,8413188,4937279,3475909,142,-31,87,412,2683860,2245160,178,5,492,2,298,73,102,147,182,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
"Kellox",BRG Korpisoturit,788289697,2,9601819,5843557,3758262,155,-142,248,534,3004881,2810058,242,17,720,6,308,87,168,201,212,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"JPapaDop",BRG Korpisoturit,791142161,-5,10235616,6173923,4061693,152,-35,177,541,3342586,2807684,258,24,867,8,316,126,167,214,229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"stevetron426",BRG Korpisoturit,861915856,1,9451222,5714139,3737083,152,-20,430,470,3119721,2581313,224,28,617,3,301,87,131,190,231,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
"hairless chewy",BRG Korpisoturit,919469958,-8,7569328,4598256,2971072,154,-119,212,448,2402514,2195055,183,7,523,3,269,69,104,131,163,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1
"Ashalt",BRG Korpisoturit,119741786,2,8796349,5288630,3507719,150,11,266,535,2935552,2353078,217,16,740,6,268,89,147,176,195,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"Crimsonwolf",BRG Korpisoturit,234847825,-5,9682737,5975472,3707265,161,-42,313,558,3230057,2732085,228,28,858,6,294,106,169,200,208,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"Baby Reaper",BRG Korpisoturit,611256229,2,4564246,2775896,1788350,155,-238,85,371,1368769,1406113,95,8,248,1,169,47,47,73,91,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"O B Wan Ka Nahbe",BRG Korpisoturit,777254413,-5,10107175,5927692,4179483,141,-69,478,566,3172011,2755681,235,32,932,7,304,117,185,201,207,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"Reaper",BRG Korpisoturit,756914355,2,11253565,6846910,4406655,155,-32,327,610,3710165,3108103,277,35,1203,8,304,206,206,240,248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Tyler Durden",BRG Korpisoturit,159294258,-7,8906147,5338403,3567744,149,-108,171,488,2798464,2528604,199,17,589,4,291,67,154,163,181,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1
"cardula",BRG Korpisoturit,811235945,1,5838136,3455995,2382141,145,-303,193,303,1648200,1805593,86,16,241,1,212,34,47,82,133,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"4CKL4Y 5L4Y3R",BRG Korpisoturit,773781251,-4,7273473,3855050,3418423,112,-97,274,450,2035804,1818559,102,22,520,2,257,79,95,129,135,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1
"ZeCuttlefish",BRG Korpisoturit,687571726,-6,8010419,4602598,3407821,135,-72,260,484,2454825,2139519,145,12,552,2,267,70,122,156,173,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"Dαrth Sαmurαi",BRG Korpisoturit,191369488,2,9112662,5238288,3874374,135,107,252,505,3032375,2205913,171,10,670,3,291,98,140,187,192,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"Kircard",BRG Korpisoturit,957914373,3,9620661,5715957,3904704,146,-62,562,506,3067730,2647551,246,27,770,7,289,103,144,189,194,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"Reaper II",BRG Korpisoturit,258436488,2,10556869,6496412,4060457,159,37,307,596,3636076,2840043,275,33,1110,8,284,193,194,214,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Hol Wizzard",BRG Korpisoturit,132185949,1,9883545,5937118,3946427,150,66,217,572,3375271,2560823,230,24,949,7,290,142,180,196,209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"Muss",BRG Korpisoturit,729651257,-5,8285197,4775105,3510092,136,-106,67,380,2502372,2257355,195,12,437,1,274,65,91,137,160,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1
"Dmoon",BRG Korpisoturit,783142769,-2,6003146,3638714,2364432,153,111,181,589,2106780,1526693,73,14,538,3,182,74,114,132,147,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
"Servo",BRG Korpisoturit,481472121,-5,7418099,4312381,3105718,138,-93,133,417,2278972,2028726,162,9,347,2,249,47,105,135,152,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1
"Khan8472",BRG Korpisoturit,935425767,-4,9986067,6005930,3980137,150,35,215,506,3353165,2624286,246,14,766,7,306,113,144,209,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"Scamaill Dorcha",BRG Korpisoturit,617215748,0,9562953,5910356,3652597,161,-25,259,471,3218831,2677289,210,34,759,6,301,105,130,169,204,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"DrizzyDrey",BRG Korpisoturit,373485392,-2,7926967,4653385,3273582,142,134,129,441,2721095,1926107,129,15,504,3,261,70,106,143,162,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"Dwarfy",BRG Korpisoturit,649933575,0,7531783,4398775,3133008,140,-48,206,552,2373918,2020201,128,17,657,4,245,95,136,149,152,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"TarmoJontka",BRG Korpisoturit,823814547,2,9469102,5835116,3633986,160,-132,292,550,3014796,2789675,261,26,876,7,280,123,160,186,201,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"Kaizan",BRG Korpisoturit,593213664,-6,7767726,4374076,3393650,128,-51,74,343,2351679,2007624,118,19,361,2,294,40,80,115,147,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"TheFarseer",BRG Korpisoturit,769959399,3,10506782,6439437,4067345,158,-49,122,536,3461392,2947909,267,26,894,8,304,127,167,218,231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Ashal",BRG Korpisoturit,968543754,2,9193148,5521465,3671683,150,-42,229,549,2990556,2530909,216,19,827,7,280,108,161,179,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"DrNero",BRG Korpisoturit,787248219,3,5490160,3061313,2428847,126,53,117,456,1731145,1329717,53,7,342,1,197,51,77,105,114,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"TheyLoveKolo",BRG Korpisoturit,299934499,2,6941477,4016477,2925000,137,-43,153,476,2167246,1835271,100,14,488,3,231,72,97,136,147,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1
"HBSiga",BRG Korpisoturit,375199215,3,7499955,4351779,3148176,138,-1,97,435,2393561,1943899,78,10,444,2,257,56,102,136,152,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"M4dH4tt3r",BRG Korpisoturit,987991995,4,5768051,3072529,2695522,113,0,225,544,1696558,1375971,40,8,490,2,174,71,106,110,116,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
"Sunny",BRG Korpisoturit,537973549,1,5365056,3148826,2216230,142,-241,209,396,1549330,1597008,109,7,308,1,187,31,70,81,106,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0
"PinotchetHelicopter",BRG Korpisoturit,428263835,-8,8945955,5339225,3606730,148,113,112,457,3089333,2234847,167,23,608,4,290,80,124,164,184,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1
"Baby Reaper I",BRG Korpisoturit,781262866,2,9549117,5814216,3734901,155,44,334,539,3269644,2536450,217,28,915,7,271,152,162,170,188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"digger010",BRG Korpisoturit,628236934,3,6166370,3234443,2931927,110,135,264,457,1894131,1339636,60,9,407,1,228,50,92,109,115,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
"Rusty479",BRG Korpisoturit,721132422,0,7808475,4499131,3309344,135,103,118,420,2591470,1892735,98,13,468,3,272,72,97,138,156,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
"14sneakypete88",BRG Korpisoturit,756746636,-4,6873201,3791387,3081814,123,-32,127,428,2056832,1722458,64,3,396,1,256,50,98,117,122,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
"Tharson",BRG Korpisoturit,698228568,3,7470517,4149043,3321474,124,41,227,553,2333642,1815401,88,13,676,4,255,94,134,144,151,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
"MINI Khost2coast",BRG Korpisoturit,759897938,-3,7335895,4277021,3058874,139,-193,219,297,2154957,2118019,126,15,241,2,249,31,53,117,140,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"Dainnil",BRG Korpisoturit,137583564,-4,10647400,6359690,4287710,148,58,235,547,3594872,2747771,261,31,946,8,311,134,179,215,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Algandar",BRG Knights of the Dragon,258979998,-6,9691458,5665837,4025621,140,-23,216,529,3095167,2569994,235,16,852,7,315,117,159,184,193,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"PChan",BRG Knights of the Dragon,639899497,7,10556168,6263702,4292466,145,-45,507,588,3371326,2862081,202,21,1017,8,322,134,192,226,239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Rhevis",BRG Knights of the Dragon,126515217,2,8328112,5230196,3097916,168,-99,167,528,2758649,2468897,196,10,609,4,277,80,144,174,195,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1
"BA",BRG Knights of the Dragon,285453629,-5,12085234,7307642,4777592,152,-17,711,605,3988615,3290188,286,46,1362,8,327,192,221,238,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Savage",BRG Knights of the Dragon,297519872,5,10933926,6482625,4451301,145,-62,316,522,3468256,2994028,266,34,976,7,328,135,170,206,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Gunn Sharky",BRG Knights of the Dragon,778977693,0,11043366,6541536,4501830,145,-5,506,534,3594037,2929837,274,31,926,6,322,127,179,226,240,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"Stanleyclimbfall",BRG Knights of the Dragon,349879784,7,10664868,6249038,4415830,141,23,390,517,3470771,2749313,267,29,890,7,320,119,166,208,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"Donkey Kong",BRG Knights of the Dragon,276523743,8,9989510,6028457,3961053,152,2,268,504,3321096,2686925,269,29,679,7,317,87,162,206,215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"Ponda Baba",BRG Knights of the Dragon,565915987,-5,11247882,6783745,4464137,151,-25,512,584,3685199,3064258,266,41,1075,8,331,148,199,244,254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Hootkins",BRG Knights of the Dragon,193479255,-2,11523353,7027307,4496046,156,-10,207,600,3846009,3150769,286,38,1134,8,330,159,203,262,264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Pokey",BRG Knights of the Dragon,839995558,6,10918030,6470769,4447261,145,-64,289,521,3458237,2991670,270,34,975,7,328,135,170,204,221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Mtb",BRG Knights of the Dragon,632271723,-6,13667500,8478398,5189102,163,43,1112,683,4755818,3690461,338,81,1981,8,336,269,269,269,269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TobiwanKenobi",BRG Knights of the Dragon,696297162,10,10928720,6637754,4290966,154,-48,528,567,3568750,3038962,278,37,1049,8,323,148,181,229,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Sean Palgrave",BRG Knights of the Dragon,167581191,2,11486304,6956242,4530062,153,-36,455,576,3761967,3164115,289,41,1169,8,333,174,197,231,248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Archie D2",BRG Knights of the Dragon,716192825,-6,10563091,6437142,4125949,156,32,212,567,3590853,2818350,268,26,960,8,318,135,189,218,233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CoffeeNCigarettes",BRG Knights of the Dragon,343399131,5,11886039,7207225,4678814,154,-22,355,641,3921767,3253199,271,36,1320,8,327,169,245,253,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"darkside",BRG Knights of the Dragon,171697539,10,10628333,6526329,4102004,159,-43,557,596,3524296,2984303,252,25,1075,8,300,152,200,219,228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BabyWiam",BRG Knights of the Dragon,659121683,5,11111673,6650904,4460769,149,-40,239,553,3589105,3031685,271,30,1049,8,331,155,180,225,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ZokyDawg CPR",BRG Knights of the Dragon,224667393,1,11116678,6587079,4529599,145,-61,441,553,3523906,3039739,272,29,1020,6,317,145,181,230,240,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"TK2618",BRG Knights of the Dragon,375869453,-4,7954190,4706074,3248116,144,-115,150,470,2464509,2241565,184,3,573,4,267,81,115,145,174,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1
"Andrew",BRG Knights of the Dragon,568458516,-7,10225576,6072995,4152581,146,28,93,537,3383572,2666175,221,30,877,6,301,128,168,206,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"El Capitan",BRG Knights of the Dragon,114311819,12,10279376,6138732,4140644,148,0,342,564,3389503,2749229,243,16,955,8,302,135,175,214,225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Slowmo",BRG Knights of the Dragon,714927741,-4,12276115,7175051,5101064,140,7,547,592,3961212,3188992,283,25,1340,8,321,182,216,243,252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"leinheart",BRG Knights of the Dragon,551591265,8,10631796,6344318,4287478,147,41,376,515,3552192,2761967,249,27,904,7,323,131,161,206,227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"rck",BRG Knights of the Dragon,215257454,12,9497517,5435163,4062354,133,-179,174,483,2756837,2670999,213,12,784,5,301,114,140,162,175,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
